state_cd,2s,8,8,8,8,8,8,8
state_name,40s,Colorado,Colorado,Colorado,Colorado,Colorado,Colorado,Colorado
"Irrigation, Golf Courses total self-supplied withdrawals for golf courses, fresh, in Mgal/d",16s,-,-,-,-,40.54,38.59,34.87
"Irrigation, Golf Courses consumptive use for golf courses, fresh, in Mgal/d",16s,-,-,-,-,-,-,25.35
"Irrigation, Golf Courses conveyance loss for golf courses, in Mgal/d",16s,-,-,-,-,-,-,-
"Irrigation, Golf Courses sprinkler irrigation for golf courses, in thousand acres",16s,-,-,-,-,24.72,26.25,24.85
"Irrigation, Golf Courses microirrigation for golf courses, in thousand acres",16s,-,-,-,-,0,0,0
"Irrigation, Golf Courses surface irrigation for golf courses, in thousand acres",16s,-,-,-,-,0,0,0
"Irrigation, Golf Courses total irrigation for golf courses, in thousand acres",16s,-,-,-,-,24.72,26.25,24.85
"Irrigation, Golf Courses reclaimed wastewater for golf courses, in Mgal/d",16s,-,-,-,-,5.86,6.08,4.28
"Hydroelectric Power instream water use, in Mgal/d",16s,7266.08,4160.9,5424.31,-,-,6024.86,-
"Hydroelectric Power offstream surface-water withdrawals, fresh, in Mgal/d",16s,-,-,1386.17,-,-,63.83,-
"Hydroelectric Power surface water self-supplied offstream withdrawals, saline, in Mgal/d",16s,-,-,0,-,-,-,-
Hydroelectric Power total offstream surface-water withdrawals in Mgal/d,16s,-,-,1386.17,-,-,-,-
"Hydroelectric Power power generated by instream use, in gigawatt-hours",16s,2399.21,1318.49,1615.58,-,-,1823.06,-
"Hydroelectric Power power generated by offstream use, in gigawatt-hours",16s,-,-,527.39,-,-,98.06,-
"Hydroelectric Power total power generated, in gigawatt-hours",16s,-,-,2142.97,-,-,1921.12,-
Hydroelectric Power number of instream facilities,16s,-,30,23,-,-,37,-
Hydroelectric Power number of offstream facilities,16s,-,-,9,-,-,4,-
Hydroelectric Power total number of facilities,16s,-,-,32,-,-,41,-
"Wastewater Treatment returns by public wastewater facilities, in Mgal/d",16s,336.28,361.39,421.96,-,-,-,-
Wastewater Treatment number of public wastewater facilities,16s,255,223,393,-,-,-,-
"Wastewater Treatment reclaimed wastewater released by wastewater facilities, in Mgal/d",16s,-,-,-,-,-,-,-
