state_cd,2s,56,56,56,56,56,56,56
state_name,40s,Wyoming,Wyoming,Wyoming,Wyoming,Wyoming,Wyoming,Wyoming
"Irrigation, Golf Courses self-supplied surface-water withdrawals for golf courses, fresh, in Mgal/d",16s,-,-,-,0,-,-,-
"Irrigation, Golf Courses total self-supplied withdrawals for golf courses, fresh, in Mgal/d",16s,-,-,-,0,-,-,-
"Irrigation, Golf Courses consumptive use for golf courses, fresh, in Mgal/d",16s,-,-,-,-,-,-,-
"Irrigation, Golf Courses conveyance loss for golf courses, in Mgal/d",16s,-,-,-,-,-,-,-
"Irrigation, Golf Courses sprinkler irrigation for golf courses, in thousand acres",16s,-,-,-,0,-,-,-
"Irrigation, Golf Courses microirrigation for golf courses, in thousand acres",16s,-,-,-,0,-,-,-
"Irrigation, Golf Courses surface irrigation for golf courses, in thousand acres",16s,-,-,-,0,-,-,-
"Irrigation, Golf Courses total irrigation for golf courses, in thousand acres",16s,-,-,-,0,-,-,-
"Irrigation, Golf Courses reclaimed wastewater for golf courses, in Mgal/d",16s,-,-,-,-,-,-,-
"Hydroelectric Power instream water use, in Mgal/d",16s,6441.01,4354.6,5150.74,-,-,-,-
"Hydroelectric Power offstream surface-water withdrawals, fresh, in Mgal/d",16s,-,-,0,-,-,-,-
"Hydroelectric Power surface water self-supplied offstream withdrawals, saline, in Mgal/d",16s,-,-,0,-,-,-,-
Hydroelectric Power total offstream surface-water withdrawals in Mgal/d,16s,-,-,0,-,-,-,-
"Hydroelectric Power power generated by instream use, in gigawatt-hours",16s,1074.6,610.93,793,-,-,-,-
"Hydroelectric Power power generated by offstream use, in gigawatt-hours",16s,-,-,0,-,-,-,-
"Hydroelectric Power total power generated, in gigawatt-hours",16s,-,-,793,-,-,-,-
Hydroelectric Power number of instream facilities,16s,-,9,10,-,-,-,-
Hydroelectric Power number of offstream facilities,16s,-,-,0,-,-,-,-
Hydroelectric Power total number of facilities,16s,-,-,10,-,-,-,-
"Wastewater Treatment returns by public wastewater facilities, in Mgal/d",16s,42.95,47.82,50.42,-,-,-,-
Wastewater Treatment number of public wastewater facilities,16s,85,76,79,-,-,-,-
"Wastewater Treatment reclaimed wastewater released by wastewater facilities, in Mgal/d",16s,-,-,-,-,-,-,-
