state_cd,2s,4,4,4,4,4,4,4
state_name,40s,Arizona,Arizona,Arizona,Arizona,Arizona,Arizona,Arizona
"Industrial self-supplied groundwater withdrawals, fresh, in Mgal/d",16s,44.16,39.12,39.26,15.83,13.21,12.92,6.12
"Industrial self-supplied groundwater withdrawals, saline, in Mgal/d",16s,8.34,0,0,0,0,0,0
"Industrial total self-supplied withdrawals, groundwater, in Mgal/d",16s,52.5,39.12,39.26,15.83,13.21,12.92,6.12
"Industrial self-supplied surface-water withdrawals, fresh, in Mgal/d",16s,0.72,0,0,0,0,0,0
"Industrial self-supplied surface-water withdrawals, saline, in Mgal/d",16s,0,0,0,0,0,0,0
"Industrial total self-supplied withdrawals, surface water, in Mgal/d",16s,0.72,0,0,0,0,0,0
"Industrial total self-supplied withdrawals, fresh, in Mgal/d",16s,44.88,39.12,39.26,15.83,13.21,12.92,6.12
"Industrial total self-supplied withdrawals, saline, in Mgal/d",16s,8.34,0,0,0,0,0,0
"Industrial total self-supplied withdrawals, in Mgal/d",16s,53.22,39.12,39.26,15.83,13.21,12.92,6.12
"Industrial deliveries from public supply, in Mgal/d",16s,78.73,78.49,66.27,-,-,0,-
"Industrial total self-supplied withdrawals plus deliveries, in Mgal/d",16s,131.95,117.61,105.53,-,-,12.92,-
"Industrial consumptive use, fresh, in Mgal/d",16s,78.37,98.48,98.42,-,-,-,-
"Industrial consumptive use, saline, in Mgal/d",16s,8.34,0,0,-,-,0,-
"Industrial total consumptive use, in Mgal/d",16s,86.71,98.48,98.42,-,-,-,-
"Industrial reclaimed wastewater, in Mgal/d",16s,4.91,2.27,2.27,-,0,0,-
Industrial number of facilities,16s,0,518,0,-,86,86,-
"Total Thermoelectric Power self-supplied groundwater withdrawals, fresh, in Mgal/d",16s,31.84,41.92,41.7,49.96,60.41,68.98,57.71
"Total Thermoelectric Power self-supplied groundwater withdrawals, saline, in Mgal/d",16s,0,0,0,0,0,0,0
"Total Thermoelectric Power total self-supplied withdrawals, groundwater, in Mgal/d",16s,31.84,41.92,41.7,49.96,60.41,68.98,57.71
"Total Thermoelectric Power self-supplied surface-water withdrawals, fresh, in Mgal/d",16s,20.73,61.31,19.8,26.15,38.52,29.2,25.75
"Total Thermoelectric Power self-supplied surface-water withdrawals, saline, in Mgal/d",16s,4.61,0.42,0,0,0,0,0
"Total Thermoelectric Power total self-supplied withdrawals, surface water, in Mgal/d",16s,25.34,61.73,19.8,26.15,38.52,29.2,25.75
"Total Thermoelectric Power total self-supplied withdrawals, fresh, in Mgal/d",16s,52.57,103.23,61.5,76.11,98.93,98.18,83.46
"Total Thermoelectric Power total self-supplied withdrawals, saline, in Mgal/d",16s,4.61,0.42,0,0,0,0,0
"Total Thermoelectric Power total self-supplied withdrawals, total, in Mgal/d",16s,57.18,103.65,61.5,76.11,98.93,98.18,83.46
"Total Thermoelectric Power total self-supplied withdrawals plus deliveries, in Mgal/d",16s,57.18,103.65,61.5,-,-,98.61,83.96
"Total Thermoelectric Power consumptive use, fresh, in Mgal/d",16s,52.57,100.32,53.78,-,-,162.66,147
"Total Thermoelectric Power consumptive use, saline, in Mgal/d",16s,4.61,0.38,0,-,-,0,0
"Total Thermoelectric Power total consumptive use, in Mgal/d",16s,57.18,100.7,53.78,-,-,162.66,147
"Total Thermoelectric Power power generated, in gigawatt-hours",16s,26173.17,55866.5,65293.76,-,92138.35,104838.45,102099.42
"Total Thermoelectric Power reclaimed wastewater, in Mgal/d",16s,0,0,53.56,-,-,67.65,67.72
Total Thermoelectric Power number of facilities,16s,1,40,16,15,24,25,25
"Fossil-fuel Thermoelectric Power self-supplied groundwater withdrawals, fresh, in Mgal/d",16s,29.86,41.82,41.7,-,-,-,-
